Transaction,department,EXPENSEACCOUNT,ITEM,QUANTITY,QUANTITYSHIPRECV,QUANTITYBILLED,RATE,rateamount,netamount,expectedshipdate,expectedreceiptdate,MEMO,mainline,UNIQUEKEY,kitmemberof
1237459,34,688,30,93,93,93,21,21,1953,,,,,261535,
1237463,23,617,24,55,55,55,71,71,3905,,,,,261536,
1237467,20,108,16,77,77,77,40,40,3080,,,,,261537,
1237469,12,688,14,3,3,3,57,57,171,,,,,261538,
1237471,26,688,25,63,63,63,78,78,4914,,,,,261539,
1237473,31,607,27,83,0,0,3,3,249,,,,,261540,
1237476,17,108,30,39,0,0,21,21,819,,,,,261541,
1237479,31,568,29,36,36,36,18,18,648,,,,,261542,
1237484,13,855,21,92,92,92,20,20,1840,,,,,261543,
1237487,30,855,25,97,97,97,78,78,7566,,,,,261544,
1237490,37,617,18,2,2,2,100,100,200,,,,,261545,
1237494,33,607,27,88,88,0,3,3,264,,,,,261546,
1237496,25,607,29,79,0,0,18,18,1422,,,,,261547,
1237497,32,855,24,50,50,50,71,71,3550,,,,,261548,
1237498,23,568,14,47,47,47,57,57,2679,,,,,261549,
1237503,18,568,28,0,0,0,12,12,0,,,,,261550,
1237508,11,108,17,9,9,9,10,10,90,,,,,261551,
1237509,34,617,18,4,4,4,100,100,400,,,,,261552,
1237514,22,889,22,70,70,70,8,8,560,,,,,261553,
1237516,17,543,31,12,12,12,72,72,864,,,,,261554,
1237519,33,108,17,40,40,40,10,10,400,,,,,261555,
1237520,26,568,27,97,97,97,3,3,291,,,,,261556,
1237524,36,855,15,65,65,65,56,56,3640,,,,,261557,
1237527,30,607,18,22,0,0,100,100,2200,,,,,261558,
1237532,33,617,22,29,29,29,8,8,232,,,,,261559,
1237533,35,543,20,36,36,0,28,28,1008,,,,,261560,
1237536,23,855,20,69,69,69,28,28,1932,,,,,261561,
1237537,35,607,29,58,0,0,18,18,1044,,,,,261562,
1237540,19,855,15,45,45,45,56,56,2520,,,,,261563,
1237544,25,108,20,30,30,30,28,28,840,,,,,261564,
1237546,16,568,29,96,96,96,18,18,1728,,,,,261565,
1237549,23,617,24,53,53,53,71,71,3763,,,,,261566,
1237554,26,305,24,39,39,39,71,71,2769,,,,,261567,
1237557,26,607,26,9,9,9,58,58,522,,,,,261568,
1237558,28,889,28,81,81,81,12,12,972,,,,,261569,
1237562,20,305,17,41,41,41,10,10,410,,,,,261570,
1237566,11,607,16,63,63,63,40,40,2520,,,,,261571,
1237568,28,617,25,99,99,99,78,78,7722,,,,,261572,
1237573,21,617,21,6,6,6,20,20,120,,,,,261573,
1237575,11,305,21,67,67,67,20,20,1340,,,,,261574,
1237580,17,617,19,48,48,48,44,44,2112,,,,,261575,
1237585,23,617,31,79,79,79,72,72,5688,,,,,261576,
1237586,35,108,16,100,100,100,40,40,4000,,,,,261577,
1237589,14,305,21,90,90,90,20,20,1800,,,,,261578,
1237592,17,688,25,47,47,47,78,78,3666,,,,,261579,
1237595,18,108,24,53,53,53,71,71,3763,,,,,261580,
1237599,34,617,16,84,84,84,40,40,3360,,,,,261581,
1237601,15,607,28,88,0,0,12,12,1056,,,,,261582,
1237606,37,543,30,56,56,56,21,21,1176,,,,,261583,
1237607,21,568,25,93,93,93,78,78,7254,,,,,261584,
1237612,20,305,18,22,22,22,100,100,2200,,,,,261585,
1237615,18,108,24,54,54,54,71,71,3834,,,,,261586,
1237619,20,568,25,9,9,9,78,78,702,,,,,261587,
1237622,28,108,27,60,60,60,3,3,180,,,,,261588,
1237627,27,617,21,72,72,72,20,20,1440,,,,,261589,
1237628,14,305,18,8,0,0,100,100,800,,,,,261590,
1237629,20,889,16,90,90,90,40,40,3600,,,,,261591,
1237632,16,889,19,91,91,91,44,44,4004,,,,,261592,
1237637,34,607,21,64,64,64,20,20,1280,,,,,261593,
1237638,11,543,24,11,11,11,71,71,781,,,,,261594,
1237642,34,688,26,53,53,53,58,58,3074,,,,,261595,
1237644,35,617,25,16,16,16,78,78,1248,,,,,261596,
1237649,15,305,24,1,1,1,71,71,71,,,,,261597,
1237653,13,607,26,88,88,88,58,58,5104,,,,,261598,
1237654,33,607,15,92,92,92,56,56,5152,,,,,261599,
1237655,22,607,19,56,56,56,44,44,2464,,,,,261600,
1237660,35,305,17,47,47,47,10,10,470,,,,,261601,
1237661,31,543,20,93,93,93,28,28,2604,,,,,261602,
1237662,28,568,30,5,5,5,21,21,105,,,,,261603,
1237663,19,568,18,7,7,7,100,100,700,,,,,261604,
1237665,25,617,28,54,54,54,12,12,648,,,,,261605,
1237669,31,889,19,69,69,69,44,44,3036,,,,,261606,
1237673,26,300,18,40,40,40,100,100,4000,,,,,261607,
1237676,22,889,24,89,89,89,71,71,6319,,,,,261608,
1237677,14,855,21,57,57,57,20,20,1140,,,,,261609,
1237681,32,305,25,39,39,39,78,78,3042,,,,,261610,
1237683,30,607,15,65,65,0,56,56,3640,,,,,261611,
1237684,13,855,15,33,33,33,56,56,1848,,,,,261612,
1237685,27,855,18,65,65,65,100,100,6500,,,,,261613,
1237687,18,607,16,58,58,58,40,40,2320,,,,,261614,
1237691,15,617,31,23,23,23,72,72,1656,,,,,261615,
1237693,22,688,19,92,92,92,44,44,4048,,,,,261616,
1237694,15,688,27,40,40,40,3,3,120,,,,,261617,
1237696,34,300,26,29,29,29,58,58,1682,,,,,261618,
1237700,16,300,29,39,39,39,18,18,702,,,,,261619,
1237701,15,688,26,79,79,0,58,58,4582,,,,,261620,
1237703,36,108,18,30,30,30,100,100,3000,,,,,261621,
1237707,13,108,28,22,22,22,12,12,264,,,,,261622,
1237711,19,108,15,39,39,39,56,56,2184,,,,,261623,
1237714,25,889,16,0,0,0,40,40,0,,,,,261624,
1237718,25,688,29,65,65,65,18,18,1170,,,,,261625,
1237719,32,568,30,90,90,90,21,21,1890,,,,,261626,
1237723,13,305,16,97,97,97,40,40,3880,,,,,261627,
1237725,27,568,21,81,81,81,20,20,1620,,,,,261628,
1237726,22,617,21,1,1,1,20,20,20,,,,,261629,
1237731,12,855,29,39,39,39,18,18,702,,,,,261630,
1237733,18,607,18,44,44,44,100,100,4400,,,,,261631,
1237735,32,300,23,88,88,88,97,97,8536,,,,,261632,
1237740,20,568,25,97,97,97,78,78,7566,,,,,261633,
1237743,19,300,21,10,10,10,20,20,200,,,,,261634,
1237745,36,543,27,7,7,7,3,3,21,,,,,261635,
1237749,15,688,28,86,86,86,12,12,1032,,,,,261636,
1237752,16,108,14,16,16,0,57,57,912,,,,,261637,
1237754,28,889,20,4,4,4,28,28,112,,,,,261638,
1237755,16,889,30,41,41,41,21,21,861,,,,,261639,
1237758,28,568,19,7,7,7,44,44,308,,,,,261640,
1237760,15,855,17,59,59,59,10,10,590,,,,,261641,
1237765,34,688,24,83,83,83,71,71,5893,,,,,261642,
1237766,17,688,16,25,25,25,40,40,1000,,,,,261643,
1237767,29,617,20,80,80,80,28,28,2240,,,,,261644,
1237769,18,305,23,38,38,38,97,97,3686,,,,,261645,
1237771,22,108,17,34,34,34,10,10,340,,,,,261646,
1237775,36,889,29,71,71,71,18,18,1278,,,,,261647,
1237777,18,543,25,48,48,48,78,78,3744,,,,,261648,
1237779,19,108,16,16,16,0,40,40,640,,,,,261649,
1237782,30,568,17,89,89,89,10,10,890,,,,,261650,
1237783,19,568,15,38,38,38,56,56,2128,,,,,261651,
1237788,33,617,25,28,28,28,78,78,2184,,,,,261652,
1237793,21,855,24,40,40,40,71,71,2840,,,,,261653,
1237797,23,300,26,37,37,37,58,58,2146,,,,,261654,
1237801,12,688,19,72,72,72,44,44,3168,,,,,261655,
1237804,36,543,17,76,76,76,10,10,760,,,,,261656,
1237806,23,607,23,82,82,82,97,97,7954,,,,,261657,
1237811,34,108,18,38,38,38,100,100,3800,,,,,261658,
1237815,31,108,27,62,62,62,3,3,186,,,,,261659,
1237819,27,855,29,80,80,80,18,18,1440,,,,,261660,
1237824,14,543,25,11,11,11,78,78,858,,,,,261661,
1237828,13,889,27,94,94,94,3,3,282,,,,,261662,
1237831,17,688,23,94,94,94,97,97,9118,,,,,261663,
1237834,23,108,30,40,40,0,21,21,840,,,,,261664,
1237836,25,305,18,78,78,78,100,100,7800,,,,,261665,
1237837,23,688,22,98,98,98,8,8,784,,,,,261666,
1237842,21,543,25,67,67,67,78,78,5226,,,,,261667,
1237843,27,305,27,42,42,42,3,3,126,,,,,261668,
1237848,29,688,26,89,89,89,58,58,5162,,,,,261669,
1237849,33,889,19,86,86,86,44,44,3784,,,,,261670,
1237850,19,855,23,55,55,55,97,97,5335,,,,,261671,
1237854,31,688,26,1,1,1,58,58,58,,,,,261672,
1237859,25,889,20,27,27,0,28,28,756,,,,,261673,
1237862,24,855,25,33,33,0,78,78,2574,,,,,261674,
1237864,18,617,26,51,51,51,58,58,2958,,,,,261675,
1237869,24,568,18,91,91,91,100,100,9100,,,,,261676,
1237874,36,543,27,3,3,3,3,3,9,,,,,261677,
1237877,33,617,17,41,41,41,10,10,410,,,,,261678,
1237882,24,108,21,17,17,17,20,20,340,,,,,261679,
1237883,26,568,28,33,33,33,12,12,396,,,,,261680,
1237886,37,543,26,7,7,7,58,58,406,,,,,261681,
1237889,12,855,30,43,43,43,21,21,903,,,,,261682,
1237891,26,108,15,46,46,46,56,56,2576,,,,,261683,
1237895,37,607,30,76,76,76,21,21,1596,,,,,261684,
1237899,33,607,17,88,88,88,10,10,880,,,,,261685,
1237903,13,568,23,17,17,0,97,97,1649,,,,,261686,
1237908,14,543,20,4,4,4,28,28,112,,,,,261687,
1237910,16,617,26,88,0,0,58,58,5104,,,,,261688,
1237913,35,568,18,68,68,68,100,100,6800,,,,,261689,
1237916,26,607,27,61,61,61,3,3,183,,,,,261690,
1237919,15,607,26,42,42,42,58,58,2436,,,,,261691,
1237921,25,889,22,34,34,34,8,8,272,,,,,261692,
1237922,22,300,31,72,72,72,72,72,5184,,,,,261693,
1237926,24,688,31,73,73,73,72,72,5256,,,,,261694,
1237930,33,607,22,41,41,41,8,8,328,,,,,261695,
1237931,25,607,16,75,75,75,40,40,3000,,,,,261696,
1237932,30,568,28,51,51,51,12,12,612,,,,,261697,
1237934,30,300,27,78,78,78,3,3,234,,,,,261698,
1237938,22,305,27,45,45,45,3,3,135,,,,,261699,
1237940,21,855,14,82,82,82,57,57,4674,,,,,261700,
1237943,33,543,25,63,63,63,78,78,4914,,,,,261701,
1237944,32,688,25,14,14,14,78,78,1092,,,,,261702,
1237948,23,108,16,23,0,0,40,40,920,,,,,261703,
1237951,24,855,22,71,71,71,8,8,568,,,,,261704,
1237955,13,855,29,44,44,44,18,18,792,,,,,261705,
1237958,17,688,14,11,11,11,57,57,627,,,,,261706,
1237963,28,889,19,16,16,16,44,44,704,,,,,261707,
1237964,11,543,27,15,15,15,3,3,45,,,,,261708,
1237968,25,855,30,57,57,57,21,21,1197,,,,,261709,
1237970,36,543,31,76,76,76,72,72,5472,,,,,261710,
1237971,20,617,30,60,60,60,21,21,1260,,,,,261711,
1237972,23,108,29,46,46,46,18,18,828,,,,,261712,
1237977,18,617,16,39,39,39,40,40,1560,,,,,261713,
1237980,11,889,24,42,42,42,71,71,2982,,,,,261714,
1237981,28,568,30,60,60,60,21,21,1260,,,,,261715,
1237986,13,607,30,98,98,98,21,21,2058,,,,,261716,
1237990,33,543,31,61,61,61,72,72,4392,,,,,261717,
1237992,16,543,30,79,79,79,21,21,1659,,,,,261718,
1237994,15,305,20,37,37,37,28,28,1036,,,,,261719,
1237998,18,543,29,2,2,2,18,18,36,,,,,261720,
1237999,24,305,26,80,80,80,58,58,4640,,,,,261721,
1238003,20,617,29,69,69,0,18,18,1242,,,,,261722,
1238007,15,568,18,24,24,24,100,100,2400,,,,,261723,
1238010,12,108,17,18,18,18,10,10,180,,,,,261724,
1238014,31,617,27,26,26,26,3,3,78,,,,,261725,
1238017,16,607,21,66,66,66,20,20,1320,,,,,261726,
1238019,35,568,27,86,86,86,3,3,258,,,,,261727,
1238020,14,889,19,51,51,51,44,44,2244,,,,,261728,
1238022,22,300,23,44,44,44,97,97,4268,,,,,261729,
1238025,13,305,30,18,18,18,21,21,378,,,,,261730,
1238026,26,688,22,76,76,76,8,8,608,,,,,261731,
1238029,35,108,24,70,70,70,71,71,4970,,,,,261732,
1238033,25,688,15,79,79,79,56,56,4424,,,,,261733,
1238038,29,855,18,47,47,47,100,100,4700,,,,,261734,
1238043,24,617,25,99,0,0,78,78,7722,,,,,261735,
1238045,33,108,18,24,24,24,100,100,2400,,,,,261736,
1238047,12,688,22,65,0,0,8,8,520,,,,,261737,
1238051,30,300,28,31,31,31,12,12,372,,,,,261738,
1238054,37,108,31,30,30,30,72,72,2160,,,,,261739,
1238055,22,305,26,1,1,1,58,58,58,,,,,261740,
1238059,31,305,29,77,77,0,18,18,1386,,,,,261741,
1238063,36,607,17,78,78,78,10,10,780,,,,,261742,
1238064,15,889,17,71,71,71,10,10,710,,,,,261743,
1238065,36,543,25,28,28,28,78,78,2184,,,,,261744,
1238068,16,305,23,28,28,28,97,97,2716,,,,,261745,
1238072,21,617,30,14,14,14,21,21,294,,,,,261746,
1238077,22,617,25,46,46,46,78,78,3588,,,,,261747,
1238079,35,108,23,33,33,33,97,97,3201,,,,,261748,
1238082,35,617,31,9,9,9,72,72,648,,,,,261749,
1238083,15,300,21,57,57,57,20,20,1140,,,,,261750,
1238085,29,108,20,17,17,17,28,28,476,,,,,261751,
1238090,27,607,18,13,13,13,100,100,1300,,,,,261752,
1238092,30,300,22,67,67,67,8,8,536,,,,,261753,
1238095,20,607,27,99,99,99,3,3,297,,,,,261754,
1238099,20,617,27,37,37,37,3,3,111,,,,,261755,
1238103,37,305,18,15,0,0,100,100,1500,,,,,261756,
1238105,34,607,27,32,0,0,3,3,96,,,,,261757,
1238109,24,855,23,18,18,18,97,97,1746,,,,,261758,
1238111,27,108,15,89,89,89,56,56,4984,,,,,261759,
1238113,15,300,24,47,47,47,71,71,3337,,,,,261760,
1238115,13,108,22,66,66,0,8,8,528,,,,,261761,
1238116,26,543,18,65,65,65,100,100,6500,,,,,261762,
1238121,16,607,19,29,29,29,44,44,1276,,,,,261763,
1238125,22,305,14,79,79,79,57,57,4503,,,,,261764,
1238128,20,568,14,21,21,21,57,57,1197,,,,,261765,
1238129,34,305,15,31,31,31,56,56,1736,,,,,261766,
1238133,26,617,14,30,30,0,57,57,1710,,,,,261767,
1238137,36,889,23,7,7,7,97,97,679,,,,,261768,
1238142,25,855,30,7,7,7,21,21,147,,,,,261769,
1238146,34,607,24,55,55,55,71,71,3905,,,,,261770,
1238148,12,543,31,98,98,98,72,72,7056,,,,,261771,
1238149,24,688,22,65,65,65,8,8,520,,,,,261772,
1238151,19,108,19,8,8,8,44,44,352,,,,,261773,
1238152,33,568,27,18,18,18,3,3,54,,,,,261774,
1238156,21,617,23,58,58,58,97,97,5626,,,,,261775,
1238159,29,889,15,21,21,21,56,56,1176,,,,,261776,
1238161,12,300,27,68,68,68,3,3,204,,,,,261777,
1238164,13,688,25,46,46,46,78,78,3588,,,,,261778,
1238166,20,688,28,31,31,31,12,12,372,,,,,261779,
1238170,23,688,18,30,30,30,100,100,3000,,,,,261780,
1238172,21,688,29,9,9,9,18,18,162,,,,,261781,
1238174,25,688,22,46,46,46,8,8,368,,,,,261782,
1238178,33,300,23,76,76,76,97,97,7372,,,,,261783,
1238182,19,568,16,15,15,15,40,40,600,,,,,261784,
1238187,27,607,21,32,32,32,20,20,640,,,,,261785,
1238192,15,855,31,5,5,5,72,72,360,,,,,261786,
1238194,26,889,19,0,0,0,44,44,0,,,,,261787,
1238198,23,688,26,52,52,0,58,58,3016,,,,,261788,
1238202,23,300,16,67,67,0,40,40,2680,,,,,261789,
1238203,15,305,30,49,49,49,21,21,1029,,,,,261790,
1238206,24,617,14,21,21,21,57,57,1197,,,,,261791,
1238211,17,568,15,41,41,41,56,56,2296,,,,,261792,
1238215,28,617,18,95,95,95,100,100,9500,,,,,261793,
1238218,29,688,30,80,80,80,21,21,1680,,,,,261794,
1238219,28,607,14,9,9,9,57,57,513,,,,,261795,
1238222,15,607,15,13,13,13,56,56,728,,,,,261796,
1238223,15,305,28,60,60,60,12,12,720,,,,,261797,
1238228,37,543,27,84,84,84,3,3,252,,,,,261798,
1238232,33,568,19,23,23,23,44,44,1012,,,,,261799,
1238236,30,855,20,10,10,10,28,28,280,,,,,261800,
1238240,27,688,27,86,86,86,3,3,258,,,,,261801,
1238244,25,108,15,90,90,90,56,56,5040,,,,,261802,
1238246,26,543,19,29,29,29,44,44,1276,,,,,261803,
1238249,36,108,19,32,32,32,44,44,1408,,,,,261804,
1238252,20,300,29,38,38,38,18,18,684,,,,,261805,
1238253,19,889,16,47,47,47,40,40,1880,,,,,261806,
1238257,26,305,31,33,33,33,72,72,2376,,,,,261807,
1238258,14,108,16,23,23,23,40,40,920,,,,,261808,
1238261,12,543,24,46,46,46,71,71,3266,,,,,261809,
1238266,19,607,14,81,81,81,57,57,4617,,,,,261810,
1238268,32,305,22,1,0,0,8,8,8,,,,,261811,
1238271,35,568,21,33,33,33,20,20,660,,,,,261812,
1238274,28,568,26,99,0,0,58,58,5742,,,,,261813,
1238275,33,617,18,67,67,67,100,100,6700,,,,,261814,
1238280,33,568,30,83,83,83,21,21,1743,,,,,261815,
1238281,16,688,23,90,90,90,97,97,8730,,,,,261816,
1238285,22,108,16,65,65,65,40,40,2600,,,,,261817,
1238290,15,889,14,82,82,82,57,57,4674,,,,,261818,
1238291,30,688,21,58,58,58,20,20,1160,,,,,261819,
1238294,35,305,31,6,6,6,72,72,432,,,,,261820,
1238297,31,688,31,80,80,80,72,72,5760,,,,,261821,
1238299,26,607,27,4,4,4,3,3,12,,,,,261822,
1238304,20,568,26,37,37,37,58,58,2146,,,,,261823,
1238308,24,889,15,97,97,97,56,56,5432,,,,,261824,
1238312,27,617,22,93,93,93,8,8,744,,,,,261825,
1238314,19,568,27,43,43,43,3,3,129,,,,,261826,
1238319,37,108,19,69,69,69,44,44,3036,,,,,261827,
1238321,30,855,31,28,28,28,72,72,2016,,,,,261828,
1238325,13,607,20,17,17,17,28,28,476,,,,,261829,
1238327,16,607,23,78,78,78,97,97,7566,,,,,261830,
1238328,24,617,25,47,47,47,78,78,3666,,,,,261831,
1238329,29,855,30,69,69,0,21,21,1449,,,,,261832,
1238334,29,300,22,1,1,0,8,8,8,,,,,261833,
1238335,23,108,21,99,99,99,20,20,1980,,,,,261834,
1238336,12,889,18,1,1,1,100,100,100,,,,,261835,
1238338,25,855,22,83,83,83,8,8,664,,,,,261836,
1238341,25,617,31,86,0,0,72,72,6192,,,,,261837,
1238345,29,108,17,30,30,30,10,10,300,,,,,261838,
1238350,12,889,28,47,47,0,12,12,564,,,,,261839,
1238355,32,617,31,92,92,92,72,72,6624,,,,,261840,
1238358,32,300,27,33,33,33,3,3,99,,,,,261841,
1238363,22,688,22,100,100,100,8,8,800,,,,,261842,
1238365,13,617,29,16,16,16,18,18,288,,,,,261843,
1238367,23,855,14,46,46,46,57,57,2622,,,,,261844,
1238369,12,300,26,92,92,92,58,58,5336,,,,,261845,
1238370,35,688,19,95,95,95,44,44,4180,,,,,261846,
1238371,29,889,23,38,38,38,97,97,3686,,,,,261847,
1238373,31,617,20,72,72,72,28,28,2016,,,,,261848,
1238378,21,543,28,56,56,56,12,12,672,,,,,261849,
1238383,28,305,26,30,30,30,58,58,1740,,,,,261850,
1238387,18,300,19,13,13,13,44,44,572,,,,,261851,
1238392,28,617,22,69,69,69,8,8,552,,,,,261852,
1238394,19,543,27,37,37,37,3,3,111,,,,,261853,
1238398,32,855,30,72,72,72,21,21,1512,,,,,261854,
1238399,29,607,25,20,20,20,78,78,1560,,,,,261855,
1238400,28,688,27,84,84,84,3,3,252,,,,,261856,
1238401,28,889,29,24,24,24,18,18,432,,,,,261857,
1238406,29,855,29,71,71,71,18,18,1278,,,,,261858,
1238411,35,607,24,40,40,40,71,71,2840,,,,,261859,
1238412,27,305,18,5,5,5,100,100,500,,,,,261860,
1238417,11,688,26,11,11,11,58,58,638,,,,,261861,
1238421,30,688,20,13,0,0,28,28,364,,,,,261862,
1238422,20,300,16,2,2,2,40,40,80,,,,,261863,
1238423,31,108,27,66,66,66,3,3,198,,,,,261864,
1238427,24,617,28,50,0,0,12,12,600,,,,,261865,
1238428,26,543,24,81,81,81,71,71,5751,,,,,261866,
1238430,30,855,31,4,4,4,72,72,288,,,,,261867,
1238435,24,568,20,9,0,0,28,28,252,,,,,261868,
1238440,19,889,24,6,6,6,71,71,426,,,,,261869,
1238445,26,889,16,57,57,57,40,40,2280,,,,,261870,
1238448,22,889,15,53,53,53,56,56,2968,,,,,261871,
1238453,26,305,29,16,16,16,18,18,288,,,,,261872,
1238457,28,688,14,54,54,54,57,57,3078,,,,,261873,
1238460,35,855,27,56,0,0,3,3,168,,,,,261874,
1238461,15,543,23,9,9,9,97,97,873,,,,,261875,
1238464,14,688,30,81,81,81,21,21,1701,,,,,261876,
1238469,15,688,25,62,62,62,78,78,4836,,,,,261877,
1238471,15,543,27,20,20,20,3,3,60,,,,,261878,
1238473,30,300,29,98,98,98,18,18,1764,,,,,261879,
1238477,16,607,15,18,18,18,56,56,1008,,,,,261880,
1238482,28,855,28,0,0,0,12,12,0,,,,,261881,
1238484,24,543,31,41,41,41,72,72,2952,,,,,261882,
1238489,37,617,16,61,61,61,40,40,2440,,,,,261883,
1238492,36,688,16,23,23,23,40,40,920,,,,,261884,
1238493,29,568,27,87,87,87,3,3,261,,,,,261885,
1238497,15,108,24,24,24,0,71,71,1704,,,,,261886,
1238498,18,688,26,60,60,60,58,58,3480,,,,,261887,
1238500,31,300,22,44,44,44,8,8,352,,,,,261888,
1238502,23,855,28,72,72,72,12,12,864,,,,,261889,
1238507,17,617,23,42,42,42,97,97,4074,,,,,261890,
1238508,18,305,23,25,25,25,97,97,2425,,,,,261891,
1238512,13,855,29,90,90,90,18,18,1620,,,,,261892,
1238515,29,855,24,19,19,19,71,71,1349,,,,,261893,
1238517,29,617,30,28,28,28,21,21,588,,,,,261894,
1238520,26,543,26,100,100,100,58,58,5800,,,,,261895,
1238525,37,855,20,64,64,64,28,28,1792,,,,,261896,
1238528,11,300,20,43,43,43,28,28,1204,,,,,261897,
1238533,12,568,23,43,43,43,97,97,4171,,,,,261898,
1238538,17,568,15,27,27,27,56,56,1512,,,,,261899,
1238543,27,617,24,17,17,17,71,71,1207,,,,,261900,
1238546,13,688,14,99,99,99,57,57,5643,,,,,261901,
1238550,30,300,14,28,28,28,57,57,1596,,,,,261902,
1238553,30,108,31,21,21,21,72,72,1512,,,,,261903,
1238554,15,688,28,22,22,22,12,12,264,,,,,261904,
1238557,34,300,17,44,44,44,10,10,440,,,,,261905,
1238562,19,543,22,29,29,29,8,8,232,,,,,261906,
1238563,30,607,14,82,82,82,57,57,4674,,,,,261907,
1238566,28,305,27,4,4,4,3,3,12,,,,,261908,
1238570,35,688,16,91,91,91,40,40,3640,,,,,261909,
1238571,32,688,19,18,18,18,44,44,792,,,,,261910,
1238575,28,305,22,79,79,79,8,8,632,,,,,261911,
1238579,15,305,30,31,31,31,21,21,651,,,,,261912,
1238582,26,617,27,86,86,86,3,3,258,,,,,261913,
1238585,17,855,17,62,62,62,10,10,620,,,,,261914,
1238587,27,617,29,64,64,64,18,18,1152,,,,,261915,
1238591,22,617,19,19,19,0,44,44,836,,,,,261916,
1238594,34,607,25,95,95,95,78,78,7410,,,,,261917,
1238597,24,889,28,11,11,11,12,12,132,,,,,261918,
1238601,24,889,30,54,54,54,21,21,1134,,,,,261919,
1238602,35,607,19,6,6,6,44,44,264,,,,,261920,
1238605,14,543,24,61,61,61,71,71,4331,,,,,261921,
1238609,36,617,27,9,9,9,3,3,27,,,,,261922,
1238611,27,688,26,56,56,56,58,58,3248,,,,,261923,
1238613,17,543,16,26,26,26,40,40,1040,,,,,261924,
1238617,25,889,31,33,33,33,72,72,2376,,,,,261925,
1238622,36,300,16,94,94,94,40,40,3760,,,,,261926,
1238627,23,617,17,100,0,0,10,10,1000,,,,,261927,
1238628,26,688,27,97,97,97,3,3,291,,,,,261928,
1238631,30,889,26,51,51,51,58,58,2958,,,,,261929,
1238636,33,305,28,57,57,57,12,12,684,,,,,261930,
1238641,32,688,22,66,66,66,8,8,528,,,,,261931,
1238642,31,568,20,48,48,48,28,28,1344,,,,,261932,
1238644,12,108,23,21,21,21,97,97,2037,,,,,261933,
1238648,32,855,26,95,95,95,58,58,5510,,,,,261934,
1238651,16,607,25,30,30,30,78,78,2340,,,,,261935,
1238656,36,607,17,0,0,0,10,10,0,,,,,261936,
1238661,17,855,14,6,6,6,57,57,342,,,,,261937,
1238662,13,568,21,4,0,0,20,20,80,,,,,261938,
1238666,18,617,31,13,13,13,72,72,936,,,,,261939,
1238667,22,568,17,41,41,41,10,10,410,,,,,261940,
1238672,26,889,18,83,83,83,100,100,8300,,,,,261941,
1238673,15,607,31,49,49,49,72,72,3528,,,,,261942,
1238676,33,305,24,66,66,0,71,71,4686,,,,,261943,
1238679,16,688,19,69,69,69,44,44,3036,,,,,261944,
1238684,20,305,17,33,33,33,10,10,330,,,,,261945,
1238686,17,607,29,25,25,25,18,18,450,,,,,261946,
1238687,19,568,28,18,18,18,12,12,216,,,,,261947,
1238689,19,305,18,39,39,39,100,100,3900,,,,,261948,
1238693,34,617,17,53,53,53,10,10,530,,,,,261949,
1238698,17,688,16,32,32,0,40,40,1280,,,,,261950,
1238699,26,607,16,31,31,31,40,40,1240,,,,,261951,
1238703,25,305,20,83,83,83,28,28,2324,,,,,261952,
1238704,16,617,15,35,0,0,56,56,1960,,,,,261953,
1238706,27,108,24,63,63,63,71,71,4473,,,,,261954,
1238708,20,108,28,80,80,80,12,12,960,,,,,261955,
1238713,24,688,20,5,5,5,28,28,140,,,,,261956,
1238717,33,305,18,7,7,7,100,100,700,,,,,261957,
1238719,16,889,31,84,84,84,72,72,6048,,,,,261958,
1238723,18,568,30,37,37,37,21,21,777,,,,,261959,
1238727,14,688,26,82,82,82,58,58,4756,,,,,261960,
1238731,33,305,30,50,50,50,21,21,1050,,,,,261961,
1238734,25,688,18,56,56,0,100,100,5600,,,,,261962,
1238739,28,617,29,34,34,34,18,18,612,,,,,261963,
1238744,11,305,28,7,7,7,12,12,84,,,,,261964,
1238746,23,108,23,54,54,54,97,97,5238,,,,,261965,
1238747,21,617,24,78,78,78,71,71,5538,,,,,261966,
1238750,27,568,15,6,6,6,56,56,336,,,,,261967,
1238751,17,568,28,73,73,73,12,12,876,,,,,261968,
1238754,14,617,31,79,79,0,72,72,5688,,,,,261969,
1238757,30,607,29,47,47,47,18,18,846,,,,,261970,
1238760,33,855,22,74,74,74,8,8,592,,,,,261971,
1238762,20,889,19,70,70,70,44,44,3080,,,,,261972,
1238763,26,108,21,54,54,54,20,20,1080,,,,,261973,
1238765,27,108,29,29,29,29,18,18,522,,,,,261974,
1238769,28,108,16,33,33,33,40,40,1320,,,,,261975,
1238774,11,305,14,22,22,0,57,57,1254,,,,,261976,
1238778,16,305,16,19,19,19,40,40,760,,,,,261977,
1238780,31,108,14,10,10,10,57,57,570,,,,,261978,
1238785,25,855,31,62,62,62,72,72,4464,,,,,261979,
1238789,30,568,24,63,63,63,71,71,4473,,,,,261980,
1238791,30,300,26,43,43,43,58,58,2494,,,,,261981,
