Transaction,department,EXPENSEACCOUNT,ITEM,QUANTITY,QUANTITYSHIPRECV,QUANTITYBILLED,RATE,rateamount ,netamount ,expectedshipdate ,expectedreceiptdate ,MEMO ,mainline,UNIQUEKEY ,kitmemberof
1152077,35,617,28,40,40,40,12,12,480,,,,,258168,
1152079,34,855,20,7,7,7,28,28,196,,,,,258169,
1152081,14,305,28,72,72,72,12,12,864,,,,,258170,
1152083,28,543,31,92,92,92,72,72,6624,,,,,258171,
1152084,37,543,27,24,24,24,3,3,72,,,,,258172,
1152086,27,300,16,11,11,11,40,40,440,,,,,258173,
1152087,27,305,27,28,28,28,3,3,84,,,,,258174,
1152091,35,108,26,47,47,47,58,58,2726,,,,,258175,
1152092,33,617,31,54,54,54,72,72,3888,,,,,258176,
1152094,37,543,17,16,0,0,10,10,160,,,,,258177,
1152098,22,108,26,99,99,99,58,58,5742,,,,,258178,
1152100,25,108,27,87,87,0,3,3,261,,,,,258179,
1152103,21,300,19,57,57,57,44,44,2508,,,,,258180,
1152106,16,607,29,14,14,14,18,18,252,,,,,258181,
1152108,11,543,27,61,61,61,3,3,183,,,,,258182,
1152111,37,617,17,10,10,10,10,10,100,,,,,258183,
1152114,14,300,20,72,72,72,28,28,2016,,,,,258184,
1152118,22,889,18,27,27,27,100,100,2700,,,,,258185,
1152119,26,617,24,52,52,52,71,71,3692,,,,,258186,
1152123,17,305,31,84,84,84,72,72,6048,,,,,258187,
1152125,14,889,20,54,54,54,28,28,1512,,,,,258188,
1152130,21,607,31,30,30,30,72,72,2160,,,,,258189,
1152131,36,688,15,32,32,32,56,56,1792,,,,,258190,
1152133,35,607,25,81,81,81,78,78,6318,,,,,258191,
1152136,29,688,21,11,11,11,20,20,220,,,,,258192,
1152141,19,305,20,16,16,16,28,28,448,,,,,258193,
1152145,21,305,25,22,22,22,78,78,1716,,,,,258194,
1152150,13,889,19,97,97,97,44,44,4268,,,,,258195,
1152155,11,568,15,2,2,2,56,56,112,,,,,258196,
1152157,37,607,26,55,55,55,58,58,3190,,,,,258197,
1152162,17,607,25,22,22,0,78,78,1716,,,,,258198,
1152165,34,108,14,82,0,0,57,57,4674,,,,,258199,
1152167,12,305,31,63,63,63,72,72,4536,,,,,258200,
1152172,26,543,24,16,0,0,71,71,1136,,,,,258201,
1152173,21,305,27,16,16,16,3,3,48,,,,,258202,
1152177,14,543,29,58,58,58,18,18,1044,,,,,258203,
1152182,14,688,25,85,85,85,78,78,6630,,,,,258204,
1152185,34,108,28,25,25,25,12,12,300,,,,,258205,
1152188,25,300,15,74,74,74,56,56,4144,,,,,258206,
1152193,24,305,26,55,55,55,58,58,3190,,,,,258207,
1152194,33,889,22,57,57,57,8,8,456,,,,,258208,
1152196,34,889,18,79,0,0,100,100,7900,,,,,258209,
1152201,27,855,31,24,24,0,72,72,1728,,,,,258210,
1152206,15,305,15,33,33,33,56,56,1848,,,,,258211,
1152211,25,889,21,59,59,0,20,20,1180,,,,,258212,
1152212,16,300,14,23,23,23,57,57,1311,,,,,258213,
1152217,20,617,17,61,61,61,10,10,610,,,,,258214,
1152219,15,305,31,24,24,24,72,72,1728,,,,,258215,
1152223,20,543,18,12,12,12,100,100,1200,,,,,258216,
1152224,36,855,20,81,81,81,28,28,2268,,,,,258217,
1152226,33,108,25,80,80,80,78,78,6240,,,,,258218,
1152228,16,688,25,6,6,6,78,78,468,,,,,258219,
1152232,30,300,24,18,18,18,71,71,1278,,,,,258220,
1152233,28,305,24,13,13,13,71,71,923,,,,,258221,
1152236,16,305,24,59,59,59,71,71,4189,,,,,258222,
1152238,11,543,24,73,73,73,71,71,5183,,,,,258223,
1152239,30,617,15,69,69,69,56,56,3864,,,,,258224,
1152243,37,607,17,67,67,67,10,10,670,,,,,258225,
1152248,12,543,23,24,24,24,97,97,2328,,,,,258226,
1152251,16,108,28,17,17,17,12,12,204,,,,,258227,
1152256,33,889,20,76,0,0,28,28,2128,,,,,258228,
1152260,33,108,27,79,79,79,3,3,237,,,,,258229,
1152264,16,108,27,13,13,13,3,3,39,,,,,258230,
1152268,32,543,14,90,90,90,57,57,5130,,,,,258231,
1152271,24,855,26,92,92,92,58,58,5336,,,,,258232,
1152275,27,300,27,83,83,83,3,3,249,,,,,258233,
1152279,20,305,22,74,74,74,8,8,592,,,,,258234,
1152280,18,889,22,97,97,97,8,8,776,,,,,258235,
1152284,35,889,15,33,33,33,56,56,1848,,,,,258236,
1152287,15,108,30,87,87,0,21,21,1827,,,,,258237,
1152290,35,300,20,60,60,60,28,28,1680,,,,,258238,
1152291,13,855,24,51,51,51,71,71,3621,,,,,258239,
1152294,16,300,15,39,39,39,56,56,2184,,,,,258240,
1152299,19,617,29,79,79,79,18,18,1422,,,,,258241,
1152301,22,688,18,90,90,90,100,100,9000,,,,,258242,
1152303,29,688,16,13,13,13,40,40,520,,,,,258243,
1152305,21,543,27,52,52,52,3,3,156,,,,,258244,
1152307,33,568,30,79,79,79,21,21,1659,,,,,258245,
1152312,35,688,23,73,73,73,97,97,7081,,,,,258246,
1152317,16,568,14,71,71,71,57,57,4047,,,,,258247,
1152321,25,305,29,89,89,89,18,18,1602,,,,,258248,
1152324,34,543,26,47,47,47,58,58,2726,,,,,258249,
1152329,17,543,30,49,49,49,21,21,1029,,,,,258250,
1152333,33,688,27,58,58,58,3,3,174,,,,,258251,
1152336,15,543,26,89,89,89,58,58,5162,,,,,258252,
1152340,30,855,18,66,66,66,100,100,6600,,,,,258253,
1152342,23,855,23,23,23,23,97,97,2231,,,,,258254,
1152344,17,300,21,34,34,0,20,20,680,,,,,258255,
1152345,33,543,30,3,3,3,21,21,63,,,,,258256,
1152347,33,543,21,16,16,16,20,20,320,,,,,258257,
1152351,32,300,29,80,80,80,18,18,1440,,,,,258258,
1152352,23,607,29,2,2,2,18,18,36,,,,,258259,
1152357,20,855,22,84,84,84,8,8,672,,,,,258260,
1152361,31,300,31,1,1,1,72,72,72,,,,,258261,
1152362,11,607,18,33,33,33,100,100,3300,,,,,258262,
1152367,22,543,14,69,69,0,57,57,3933,,,,,258263,
1152368,29,108,21,21,21,21,20,20,420,,,,,258264,
1152369,25,688,31,96,96,96,72,72,6912,,,,,258265,
1152371,29,688,26,45,45,45,58,58,2610,,,,,258266,
1152376,26,688,17,14,14,14,10,10,140,,,,,258267,
1152378,25,108,15,70,70,70,56,56,3920,,,,,258268,
1152381,13,607,14,61,61,61,57,57,3477,,,,,258269,
1152383,23,108,26,43,43,43,58,58,2494,,,,,258270,
1152386,34,108,28,81,81,81,12,12,972,,,,,258271,
1152390,33,617,14,8,8,8,57,57,456,,,,,258272,
1152393,32,617,30,65,65,65,21,21,1365,,,,,258273,
1152395,32,568,17,8,8,8,10,10,80,,,,,258274,
1152397,25,300,19,96,96,96,44,44,4224,,,,,258275,
1152399,25,108,20,7,7,0,28,28,196,,,,,258276,
1152400,18,305,21,55,55,0,20,20,1100,,,,,258277,
1152403,29,889,21,70,70,70,20,20,1400,,,,,258278,
1152406,12,543,22,61,61,61,8,8,488,,,,,258279,
1152408,33,617,27,64,64,64,3,3,192,,,,,258280,
1152410,25,300,30,66,66,66,21,21,1386,,,,,258281,
1152414,33,543,31,100,100,100,72,72,7200,,,,,258282,
1152418,11,607,25,90,90,90,78,78,7020,,,,,258283,
1152423,11,617,23,7,7,7,97,97,679,,,,,258284,
1152424,26,617,19,65,65,65,44,44,2860,,,,,258285,
1152426,16,688,25,18,18,18,78,78,1404,,,,,258286,
1152428,31,568,30,33,33,33,21,21,693,,,,,258287,
1152429,37,568,17,53,53,53,10,10,530,,,,,258288,
1152433,20,543,26,61,0,0,58,58,3538,,,,,258289,
1152437,28,889,21,11,11,11,20,20,220,,,,,258290,
1152439,35,889,24,75,75,75,71,71,5325,,,,,258291,
1152442,22,300,29,42,42,42,18,18,756,,,,,258292,
1152447,27,617,17,50,50,50,10,10,500,,,,,258293,
1152448,14,543,28,37,37,37,12,12,444,,,,,258294,
1152449,13,568,29,22,22,22,18,18,396,,,,,258295,
1152451,32,568,19,52,52,52,44,44,2288,,,,,258296,
1152456,18,543,30,24,24,24,21,21,504,,,,,258297,
1152459,36,108,23,8,8,8,97,97,776,,,,,258298,
1152462,26,889,14,72,72,72,57,57,4104,,,,,258299,
1152467,11,688,14,76,76,76,57,57,4332,,,,,258300,
1152472,26,889,18,95,95,95,100,100,9500,,,,,258301,
1152474,27,300,30,85,85,85,21,21,1785,,,,,258302,
1152476,21,568,26,39,39,39,58,58,2262,,,,,258303,
1152477,22,300,25,16,16,16,78,78,1248,,,,,258304,
1152479,16,108,31,96,96,96,72,72,6912,,,,,258305,
1152483,34,543,24,94,94,94,71,71,6674,,,,,258306,
1152488,23,617,26,23,23,23,58,58,1334,,,,,258307,
1152492,30,300,19,98,98,98,44,44,4312,,,,,258308,
1152494,37,568,18,11,11,11,100,100,1100,,,,,258309,
1152499,20,889,19,86,86,86,44,44,3784,,,,,258310,
1152503,33,568,29,68,68,68,18,18,1224,,,,,258311,
1152505,26,568,26,31,31,31,58,58,1798,,,,,258312,
1152510,22,607,30,7,7,0,21,21,147,,,,,258313,
1152512,28,305,17,3,3,3,10,10,30,,,,,258314,
1152513,30,688,28,99,99,99,12,12,1188,,,,,258315,
1152516,15,568,16,3,3,3,40,40,120,,,,,258316,
1152520,36,889,16,68,68,68,40,40,2720,,,,,258317,
1152521,33,543,30,21,21,21,21,21,441,,,,,258318,
1152525,13,889,16,75,75,75,40,40,3000,,,,,258319,
1152530,16,607,18,0,0,0,100,100,0,,,,,258320,
1152531,18,855,24,2,2,2,71,71,142,,,,,258321,
1152532,22,543,20,46,46,46,28,28,1288,,,,,258322,
1152533,22,305,16,61,61,61,40,40,2440,,,,,258323,
1152538,26,889,21,98,98,98,20,20,1960,,,,,258324,
1152540,27,607,20,87,87,87,28,28,2436,,,,,258325,
1152542,36,855,22,77,77,77,8,8,616,,,,,258326,
1152546,37,305,18,70,70,70,100,100,7000,,,,,258327,
1152550,15,617,17,26,26,26,10,10,260,,,,,258328,
1152555,37,568,19,43,43,43,44,44,1892,,,,,258329,
1152557,27,543,15,5,5,5,56,56,280,,,,,258330,
1152562,25,305,28,90,90,90,12,12,1080,,,,,258331,
1152563,31,855,27,18,0,0,3,3,54,,,,,258332,
1152566,32,300,22,37,0,0,8,8,296,,,,,258333,
1152570,32,617,22,1,1,1,8,8,8,,,,,258334,
1152573,27,300,21,80,80,80,20,20,1600,,,,,258335,
1152576,21,543,22,12,12,12,8,8,96,,,,,258336,
1152581,30,568,14,89,89,89,57,57,5073,,,,,258337,
1152582,33,543,25,87,87,87,78,78,6786,,,,,258338,
1152585,37,607,20,46,46,46,28,28,1288,,,,,258339,
1152590,34,889,21,46,46,46,20,20,920,,,,,258340,
1152594,16,108,14,47,47,47,57,57,2679,,,,,258341,
1152599,30,607,15,12,12,12,56,56,672,,,,,258342,
1152602,23,688,25,46,46,46,78,78,3588,,,,,258343,
1152605,26,300,14,46,46,46,57,57,2622,,,,,258344,
1152609,24,688,16,10,10,10,40,40,400,,,,,258345,
1152612,37,543,29,59,59,59,18,18,1062,,,,,258346,
1152613,25,568,19,42,42,42,44,44,1848,,,,,258347,
1152615,25,568,29,87,0,0,18,18,1566,,,,,258348,
1152620,23,300,23,6,6,6,97,97,582,,,,,258349,
1152623,30,300,17,55,55,55,10,10,550,,,,,258350,
1152627,21,305,26,88,88,0,58,58,5104,,,,,258351,
1152631,16,617,28,3,3,3,12,12,36,,,,,258352,
1152632,18,305,27,26,26,26,3,3,78,,,,,258353,
1152635,28,607,27,9,9,9,3,3,27,,,,,258354,
1152639,30,300,20,45,45,45,28,28,1260,,,,,258355,
1152642,17,108,24,66,66,66,71,71,4686,,,,,258356,
1152644,36,300,28,17,17,17,12,12,204,,,,,258357,
1152645,32,607,27,73,73,73,3,3,219,,,,,258358,
1152650,29,688,19,3,3,3,44,44,132,,,,,258359,
1152653,13,305,31,61,61,61,72,72,4392,,,,,258360,
1152658,11,543,29,61,61,61,18,18,1098,,,,,258361,
1152661,21,889,30,3,3,3,21,21,63,,,,,258362,
1152665,18,568,14,1,1,1,57,57,57,,,,,258363,
1152670,21,688,27,45,0,0,3,3,135,,,,,258364,
1152672,23,543,29,31,31,31,18,18,558,,,,,258365,
1152677,31,688,30,28,0,0,21,21,588,,,,,258366,
1152681,18,300,19,30,30,30,44,44,1320,,,,,258367,
1152685,31,300,16,36,36,36,40,40,1440,,,,,258368,
1152687,31,300,27,51,51,51,3,3,153,,,,,258369,
1152692,35,617,17,79,79,79,10,10,790,,,,,258370,
1152697,29,607,22,26,0,0,8,8,208,,,,,258371,
1152702,35,568,27,54,54,54,3,3,162,,,,,258372,
1152704,12,617,21,6,6,6,20,20,120,,,,,258373,
1152709,33,617,20,71,71,71,28,28,1988,,,,,258374,
1152713,28,617,27,71,71,71,3,3,213,,,,,258375,
1152714,30,855,19,80,80,80,44,44,3520,,,,,258376,
1152718,32,617,28,13,13,13,12,12,156,,,,,258377,
1152720,34,617,28,92,92,92,12,12,1104,,,,,258378,
1152722,32,568,19,42,42,42,44,44,1848,,,,,258379,
1152727,12,543,23,73,73,73,97,97,7081,,,,,258380,
1152730,13,688,16,25,25,25,40,40,1000,,,,,258381,
1152733,14,889,19,0,0,0,44,44,0,,,,,258382,
1152734,15,568,19,62,62,62,44,44,2728,,,,,258383,
1152737,28,617,30,49,49,49,21,21,1029,,,,,258384,
1152742,32,607,28,3,3,3,12,12,36,,,,,258385,
1152745,21,855,17,42,42,42,10,10,420,,,,,258386,
1152747,21,688,30,24,24,24,21,21,504,,,,,258387,
1152750,30,305,19,83,83,83,44,44,3652,,,,,258388,
1152752,13,543,24,60,60,60,71,71,4260,,,,,258389,
1152753,37,108,31,91,91,91,72,72,6552,,,,,258390,
1152758,33,889,30,17,17,17,21,21,357,,,,,258391,
1152760,32,300,25,32,32,32,78,78,2496,,,,,258392,
1152762,13,543,20,48,48,48,28,28,1344,,,,,258393,
1152767,24,568,18,58,58,58,100,100,5800,,,,,258394,
1152770,26,855,19,89,89,89,44,44,3916,,,,,258395,
1152775,37,543,30,78,78,78,21,21,1638,,,,,258396,
1152776,25,607,17,69,69,69,10,10,690,,,,,258397,
1152780,15,617,28,59,59,59,12,12,708,,,,,258398,
1152782,21,617,27,56,56,56,3,3,168,,,,,258399,
1152783,12,300,17,38,38,38,10,10,380,,,,,258400,
1152785,35,108,23,57,57,57,97,97,5529,,,,,258401,
1152789,12,855,27,28,28,28,3,3,84,,,,,258402,
1152794,18,688,20,9,0,0,28,28,252,,,,,258403,
1152798,11,889,19,96,96,96,44,44,4224,,,,,258404,
1152802,29,300,17,33,33,33,10,10,330,,,,,258405,
1152805,23,855,31,8,8,8,72,72,576,,,,,258406,
1152808,15,855,15,9,9,9,56,56,504,,,,,258407,
1152809,15,108,18,41,41,41,100,100,4100,,,,,258408,
1152814,30,855,19,78,78,78,44,44,3432,,,,,258409,
1152816,16,688,18,94,94,94,100,100,9400,,,,,258410,
1152821,11,108,14,30,30,30,57,57,1710,,,,,258411,
1152826,24,108,29,39,39,0,18,18,702,,,,,258412,
1152827,32,108,25,93,93,0,78,78,7254,,,,,258413,
1152828,22,305,26,71,71,71,58,58,4118,,,,,258414,
1152831,24,617,16,68,68,68,40,40,2720,,,,,258415,
1152833,22,607,19,8,8,8,44,44,352,,,,,258416,
1152834,17,889,24,13,13,13,71,71,923,,,,,258417,
1152835,29,617,27,79,79,79,3,3,237,,,,,258418,
1152838,19,607,28,75,75,0,12,12,900,,,,,258419,
1152839,22,543,25,50,50,50,78,78,3900,,,,,258420,
1152841,16,607,18,36,36,36,100,100,3600,,,,,258421,
1152842,22,688,16,2,2,0,40,40,80,,,,,258422,
1152844,28,300,28,51,51,51,12,12,612,,,,,258423,
1152849,32,568,16,91,91,91,40,40,3640,,,,,258424,
1152851,30,688,17,51,51,51,10,10,510,,,,,258425,
1152856,12,855,23,32,0,0,97,97,3104,,,,,258426,
1152857,11,568,16,95,0,0,40,40,3800,,,,,258427,
1152862,16,300,16,32,32,32,40,40,1280,,,,,258428,
1152864,33,543,17,68,68,68,10,10,680,,,,,258429,
1152867,30,617,21,21,21,21,20,20,420,,,,,258430,
1152871,27,889,15,2,2,2,56,56,112,,,,,258431,
1152875,29,543,30,63,63,63,21,21,1323,,,,,258432,
1152877,36,300,15,42,42,42,56,56,2352,,,,,258433,
1152882,11,607,14,61,61,61,57,57,3477,,,,,258434,
1152886,27,617,16,71,71,71,40,40,2840,,,,,258435,
1152887,18,688,17,88,0,0,10,10,880,,,,,258436,
1152892,13,108,19,54,54,54,44,44,2376,,,,,258437,
1152893,21,607,30,28,28,28,21,21,588,,,,,258438,
1152897,33,855,30,11,11,11,21,21,231,,,,,258439,
1152900,37,688,23,57,57,57,97,97,5529,,,,,258440,
1152903,13,688,30,0,0,0,21,21,0,,,,,258441,
1152908,11,108,20,7,7,7,28,28,196,,,,,258442,
1152910,22,688,19,97,97,97,44,44,4268,,,,,258443,
1152912,23,108,19,22,22,0,44,44,968,,,,,258444,
1152913,21,688,21,49,49,49,20,20,980,,,,,258445,
1152917,22,543,17,90,90,90,10,10,900,,,,,258446,
1152921,11,543,25,26,26,26,78,78,2028,,,,,258447,
1152923,19,305,24,17,17,0,71,71,1207,,,,,258448,
1152924,13,617,15,72,72,72,56,56,4032,,,,,258449,
1152929,14,543,17,84,84,84,10,10,840,,,,,258450,
1152930,34,543,14,59,59,59,57,57,3363,,,,,258451,
1152932,13,300,18,90,90,90,100,100,9000,,,,,258452,
1152936,33,568,31,20,20,20,72,72,1440,,,,,258453,
1152938,15,300,19,79,79,79,44,44,3476,,,,,258454,
1152939,11,607,14,85,85,85,57,57,4845,,,,,258455,
1152943,23,543,19,59,59,59,44,44,2596,,,,,258456,
1152944,25,305,16,47,47,47,40,40,1880,,,,,258457,
1152948,33,543,19,30,30,30,44,44,1320,,,,,258458,
1152952,16,855,14,0,0,0,57,57,0,,,,,258459,
1152953,14,855,14,22,22,22,57,57,1254,,,,,258460,
1152958,22,688,18,88,88,88,100,100,8800,,,,,258461,
1152963,33,568,27,24,24,24,3,3,72,,,,,258462,
1152964,35,305,26,10,10,10,58,58,580,,,,,258463,
1152967,15,305,25,7,0,0,78,78,546,,,,,258464,
1152970,16,607,15,25,25,25,56,56,1400,,,,,258465,
1152975,19,543,16,88,88,88,40,40,3520,,,,,258466,
1152980,30,688,29,53,53,53,18,18,954,,,,,258467,
1152985,34,300,26,19,19,19,58,58,1102,,,,,258468,
1152989,29,607,20,28,28,28,28,28,784,,,,,258469,
1152990,33,300,24,88,88,88,71,71,6248,,,,,258470,
1152993,13,688,21,72,72,72,20,20,1440,,,,,258471,
1152996,21,889,22,44,44,44,8,8,352,,,,,258472,
1153001,15,108,21,64,64,64,20,20,1280,,,,,258473,
1153002,30,855,21,64,64,64,20,20,1280,,,,,258474,
1153004,35,543,18,98,98,98,100,100,9800,,,,,258475,
1153005,12,543,28,42,42,42,12,12,504,,,,,258476,
1153006,35,300,20,58,58,58,28,28,1624,,,,,258477,
1153011,36,617,31,70,0,0,72,72,5040,,,,,258478,
1153012,21,108,26,26,26,26,58,58,1508,,,,,258479,
1153016,20,855,30,31,31,31,21,21,651,,,,,258480,
1153020,25,855,18,54,54,54,100,100,5400,,,,,258481,
1153023,31,568,17,74,74,74,10,10,740,,,,,258482,
1153024,23,617,23,14,14,0,97,97,1358,,,,,258483,
1153025,11,617,26,10,10,10,58,58,580,,,,,258484,
1153028,20,688,24,54,0,0,71,71,3834,,,,,258485,
1153032,36,688,20,93,93,93,28,28,2604,,,,,258486,
1153037,16,688,15,83,83,83,56,56,4648,,,,,258487,
1153040,23,568,18,97,97,0,100,100,9700,,,,,258488,
1153042,30,568,30,48,48,48,21,21,1008,,,,,258489,
1153046,12,300,20,64,64,64,28,28,1792,,,,,258490,
1153051,22,305,30,12,12,12,21,21,252,,,,,258491,
1153053,22,617,28,43,43,43,12,12,516,,,,,258492,
1153057,20,607,15,12,12,12,56,56,672,,,,,258493,
1153060,37,305,29,22,22,22,18,18,396,,,,,258494,
1153065,34,300,16,3,3,3,40,40,120,,,,,258495,
1153068,19,568,25,61,61,61,78,78,4758,,,,,258496,
1153072,22,889,15,30,30,30,56,56,1680,,,,,258497,
1153073,35,543,28,7,7,7,12,12,84,,,,,258498,
1153078,18,543,19,80,80,80,44,44,3520,,,,,258499,
1153083,19,855,24,59,59,59,71,71,4189,,,,,258500,
1153088,19,568,20,56,0,0,28,28,1568,,,,,258501,
1153090,16,617,25,63,63,0,78,78,4914,,,,,258502,
1153091,37,305,14,56,56,56,57,57,3192,,,,,258503,
1153094,24,305,17,40,40,0,10,10,400,,,,,258504,
1153098,28,617,25,3,3,3,78,78,234,,,,,258505,
1153099,29,108,21,69,69,69,20,20,1380,,,,,258506,
1153103,36,688,15,78,78,78,56,56,4368,,,,,258507,
1153106,36,688,20,52,0,0,28,28,1456,,,,,258508,
1153109,28,300,24,14,14,14,71,71,994,,,,,258509,
1153112,31,108,27,72,72,72,3,3,216,,,,,258510,
1153115,36,543,18,59,59,59,100,100,5900,,,,,258511,
1153116,16,568,31,51,51,51,72,72,3672,,,,,258512,
1153119,37,855,18,77,77,77,100,100,7700,,,,,258513,
1153124,14,607,26,28,28,28,58,58,1624,,,,,258514,
1153129,34,617,31,42,42,42,72,72,3024,,,,,258515,
1153134,13,300,20,16,16,16,28,28,448,,,,,258516,
1153138,11,617,14,31,31,31,57,57,1767,,,,,258517,
1153141,11,108,26,95,95,95,58,58,5510,,,,,258518,
1153145,23,305,21,86,86,86,20,20,1720,,,,,258519,
1153147,23,607,31,50,50,50,72,72,3600,,,,,258520,
1153151,18,300,20,85,85,85,28,28,2380,,,,,258521,
1153156,14,688,29,74,74,74,18,18,1332,,,,,258522,
1153160,26,305,15,56,56,56,56,56,3136,,,,,258523,
1153163,30,855,15,3,3,3,56,56,168,,,,,258524,
1153164,26,568,14,51,51,51,57,57,2907,,,,,258525,
1153168,21,889,17,24,24,24,10,10,240,,,,,258526,
1153173,16,568,27,65,65,65,3,3,195,,,,,258527,
1153177,13,305,29,7,7,7,18,18,126,,,,,258528,
1153182,17,855,19,5,5,5,44,44,220,,,,,258529,
1153184,26,305,26,96,96,96,58,58,5568,,,,,258530,
1153186,23,617,26,99,99,99,58,58,5742,,,,,258531,
1153188,25,568,16,79,79,79,40,40,3160,,,,,258532,
1153192,22,108,21,94,94,94,20,20,1880,,,,,258533,
1153194,14,688,30,22,22,22,21,21,462,,,,,258534,
1153197,24,568,21,70,70,0,20,20,1400,,,,,258535,
1153202,19,688,26,54,54,54,58,58,3132,,,,,258536,
1153205,37,305,26,53,53,53,58,58,3074,,,,,258537,
1153206,23,108,15,56,56,56,56,56,3136,,,,,258538,
1153211,20,108,25,38,38,38,78,78,2964,,,,,258539,
1153212,33,108,26,60,60,60,58,58,3480,,,,,258540,
1153213,13,300,31,28,28,0,72,72,2016,,,,,258541,
1153218,28,688,21,42,42,42,20,20,840,,,,,258542,
1153223,33,688,28,8,8,8,12,12,96,,,,,258543,
1153226,28,568,22,73,73,73,8,8,584,,,,,258544,
1153227,12,889,26,41,41,0,58,58,2378,,,,,258545,
1153228,26,108,30,46,46,46,21,21,966,,,,,258546,
1153233,16,300,15,54,54,54,56,56,3024,,,,,258547,
1153235,14,543,31,49,49,49,72,72,3528,,,,,258548,
1153240,32,617,18,41,41,41,100,100,4100,,,,,258549,
1153244,29,300,22,36,36,36,8,8,288,,,,,258550,
1153248,36,855,19,61,61,61,44,44,2684,,,,,258551,
1153249,37,568,30,65,0,0,21,21,1365,,,,,258552,
1153254,34,607,29,75,75,75,18,18,1350,,,,,258553,
1153259,25,305,26,65,65,0,58,58,3770,,,,,258554,
1153263,23,543,31,70,70,70,72,72,5040,,,,,258555,
1153268,24,617,26,88,88,88,58,58,5104,,,,,258556,
1153269,17,305,24,8,0,0,71,71,568,,,,,258557,
1153274,11,568,31,15,15,15,72,72,1080,,,,,258558,
1153277,20,607,23,54,54,54,97,97,5238,,,,,258559,
1153282,29,855,20,78,78,78,28,28,2184,,,,,258560,
1153287,25,607,14,32,32,32,57,57,1824,,,,,258561,
1153291,13,617,31,50,0,0,72,72,3600,,,,,258562,
1153292,34,305,17,70,70,70,10,10,700,,,,,258563,
1153293,37,543,14,26,26,0,57,57,1482,,,,,258564,
1153294,17,617,26,30,30,30,58,58,1740,,,,,258565,
1153296,33,889,23,30,30,30,97,97,2910,,,,,258566,
1153300,16,617,25,77,77,77,78,78,6006,,,,,258567,
1153305,13,543,22,12,12,12,8,8,96,,,,,258568,
1153307,23,855,31,12,12,12,72,72,864,,,,,258569,
1153309,26,300,31,48,48,48,72,72,3456,,,,,258570,
1153313,16,543,18,26,26,26,100,100,2600,,,,,258571,
1153315,22,305,19,9,9,9,44,44,396,,,,,258572,
1153318,11,889,27,76,76,76,3,3,228,,,,,258573,
1153320,17,568,16,17,17,17,40,40,680,,,,,258574,
1153325,30,617,16,56,56,56,40,40,2240,,,,,258575,
1153330,21,688,16,12,12,12,40,40,480,,,,,258576,
1153333,14,305,16,31,31,31,40,40,1240,,,,,258577,
1153335,22,305,31,76,76,76,72,72,5472,,,,,258578,
1153337,18,300,26,93,0,0,58,58,5394,,,,,258579,
1153342,26,305,21,37,0,0,20,20,740,,,,,258580,
1153347,27,889,25,77,77,77,78,78,6006,,,,,258581,
1153349,36,855,18,74,74,74,100,100,7400,,,,,258582,
1153354,32,617,23,65,65,65,97,97,6305,,,,,258583,
1153356,29,568,21,80,80,80,20,20,1600,,,,,258584,
1153359,26,543,26,32,32,32,58,58,1856,,,,,258585,
1153361,14,568,29,45,45,0,18,18,810,,,,,258586,
1153363,16,889,20,5,5,5,28,28,140,,,,,258587,
1153364,25,855,15,29,29,29,56,56,1624,,,,,258588,
1153366,30,108,23,61,61,0,97,97,5917,,,,,258589,
1153371,11,889,17,0,0,0,10,10,0,,,,,258590,
1153374,26,108,15,10,10,10,56,56,560,,,,,258591,
1153379,22,568,31,92,92,92,72,72,6624,,,,,258592,
1153383,20,855,19,76,76,76,44,44,3344,,,,,258593,
1153386,35,607,25,14,14,0,78,78,1092,,,,,258594,
1153391,22,543,27,13,13,13,3,3,39,,,,,258595,
1153396,20,617,18,12,12,0,100,100,1200,,,,,258596,
1153399,21,108,28,100,100,100,12,12,1200,,,,,258597,
1153402,34,108,15,18,18,18,56,56,1008,,,,,258598,
1153405,18,300,24,6,6,6,71,71,426,,,,,258599,
1153406,14,108,17,91,91,91,10,10,910,,,,,258600,
1153410,17,889,19,2,0,0,44,44,88,,,,,258601,
1153411,24,568,27,94,94,94,3,3,282,,,,,258602,
1153413,17,688,18,40,40,40,100,100,4000,,,,,258603,
1153416,36,607,20,48,48,48,28,28,1344,,,,,258604,
1153421,27,889,29,34,34,34,18,18,612,,,,,258605,
1153425,32,543,27,73,73,73,3,3,219,,,,,258606,
1153426,11,543,14,15,15,15,57,57,855,,,,,258607,
1153429,20,688,29,92,92,92,18,18,1656,,,,,258608,
1153434,24,688,22,17,17,17,8,8,136,,,,,258609,
1153439,30,300,21,51,51,51,20,20,1020,,,,,258610,
1153442,35,889,23,25,25,25,97,97,2425,,,,,258611,
1153447,18,305,19,58,58,58,44,44,2552,,,,,258612,
1153449,24,889,29,95,95,95,18,18,1710,,,,,258613,
1153453,28,300,16,54,54,54,40,40,2160,,,,,258614,
1153457,24,568,23,60,60,60,97,97,5820,,,,,258615,
